work_key,doi,openalex_id,title,year,work_type,corpus_class,corpus_source,inclusion_pathway,in_ground_truth_registry,in_seed_dataset_registry,discovery_channel,discovery_source,confidence_tier,campaign_labels_auto,campaign_labels_final,manual_campaign_review,source_link,pdf_url,cited_by_count,openalex_type,manual_thesis_flag
doi:10.5281/zenodo.3737086,10.5281/zenodo.3737086,https://openalex.org/W4394023344,University of Oklahoma CopterSonde Files from LAPSE-RATE,2020,Dataset,dataset,data_deposits,Validated data deposit,no,no,channel_d,channel_d:Tyler M. Bell,low,LAPSE-RATE,LAPSE-RATE,no,https://doi.org/10.5281/zenodo.3737086,,0,dataset,
doi:10.2172/1576221,10.2172/1576221,https://openalex.org/W4231829724,Characterizing the Turbulent Structure of the Convective Boundary Layer Using ARM/ASR Observations and LES Model Output,2020,Report,report,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://doi.org/10.2172/1576221,https://www.osti.gov/servlets/purl/1576221,0,report,
doi:10.1117/12.2584935,10.1117/12.2584935,https://openalex.org/W3162945723,Front Matter: Volume 11531,2020,Report,report,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,medium,VORTEX-SE,Multi/None,yes,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11531/1153101/Front-Matter-Volume-11531/10.1117/12.2584935.pdf,,0,report,
doi:35285,35285,repo:university_of_manitoba:1993/35285,Atmospheric bore convective initiation environments during PECAN 2015,2020,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:university_of_manitoba+PECAN,low,PECAN,PECAN,no,https://mspace.lib.umanitoba.ca/handle/1993/35285,,,dissertation,y
doi:10.1117/12.2576093,10.1117/12.2576093,repo:upcommons:2117/335904,Atmospheric boundary layer height disambiguation using synergistic remote sensing observations: case examples from VORTEX-SE,2020,Thesis,thesis,theses_master,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,VORTEX-SE,VORTEX-SE,no,https://upcommons.upc.edu/handle/2117/335904,,,dissertation,y
doi:10.1117/12.2576046,10.1117/12.2576046,repo:upcommons:2117/335944,Convective boundary-layer height estimation from combined radar and Doppler lidar observations in VORTEX-SE,2020,Thesis,thesis,theses_master,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,VORTEX-SE,VORTEX-SE,no,https://upcommons.upc.edu/handle/2117/335944,,,dissertation,y
doi:325438,325438,repo:shareok:11244/325438,Evaluation of the Warn-on-Forecast System with Doppler Lidar and Mobile Radiosondes from TORUS2019,2020,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:shareok+TORUS,medium,Multi/None,Multi/None,no,https://shareok.org/handle/11244/325438,,,dissertation,y
doi:326655,326655,repo:shareok:11244/326655,Initiation Mechanisms of Nocturnal Convection Without Nearby Surface Boundaries Over the Great Plains,2020,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:shareok+PECAN,medium,Multi/None,Multi/None,no,https://shareok.org/handle/11244/326655,,,dissertation,y
doi:10.1175/waf-d-20-0136.1,10.1175/waf-d-20-0136.1,https://openalex.org/W3137142933,Assessing the Influence of Complex Terrain on Severe Convective Environments in Northeastern Alabama,2021,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,VORTEX-SE,yes,https://doi.org/10.1175/waf-d-20-0136.1,https://journals.ametsoc.org/downloadpdf/view/journals/wefo/36/3/WAF-D-20-0136.1.pdf,20,article,
doi:10.1175/mwr-d-20-0359.1,10.1175/mwr-d-20-0359.1,https://openalex.org/W3130146097,Assimilation of a Coordinated Fleet of Uncrewed Aircraft System Observations in Complex Terrain: EnKF System Design and Preliminary Assessment,2021,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_c,channel_c:dataset_cites:10.5281/zenodo.3780593,high,LAPSE-RATE,LAPSE-RATE,yes,https://doi.org/10.1175/mwr-d-20-0359.1,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/149/5/MWR-D-20-0359.1.pdf,40,article,
doi:10.5194/amt-14-1099-2021,10.5194/amt-14-1099-2021,https://openalex.org/W3048169832,Assimilation of lidar planetary boundary layer height observations,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,PECAN,no,https://amt.copernicus.org/articles/14/1099/2021/amt-14-1099-2021.pdf,,17,article,
doi:10.5194/amt-2021-295,10.5194/amt-2021-295,https://openalex.org/W3217403399,"Boundary-layer height and surface stability at SMEAR II, Hyytiälä, Finland in ERA5 and observations",2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://doi.org/10.5194/amt-2021-295,https://amt.copernicus.org/preprints/amt-2021-295/amt-2021-295.pdf,2,article,
doi:10.3389/frsen.2021.641723,10.3389/frsen.2021.641723,https://openalex.org/W3135282456,Challenges and Opportunities in Lidar Remote Sensing,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://www.frontiersin.org/articles/10.3389/frsen.2021.641723/pdf,,129,article,
doi:10.1029/2020gl090924,10.1029/2020gl090924,https://openalex.org/W2903578254,Circadian Rhythm of Dune‐Field Activity,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,medium,LAPSE-RATE,Multi/None,yes,https://doi.org/10.1029/2020gl090924,https://arxiv.org/pdf/1812.03612,2,preprint,
doi:10.1007/s10546-021-00645-x,10.1007/s10546-021-00645-x,https://openalex.org/W3193421185,Comparison of Observations and Predictions of Daytime Planetary-Boundary-Layer Heights and Surface Meteorological Variables in the Columbia River Gorge and Basin During the Second Wind Forecast Improvement Project,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://link.springer.com/content/pdf/10.1007/s10546-021-00645-x.pdf,,23,article,
doi:10.1175/jas-d-20-0164.1,10.1175/jas-d-20-0164.1,https://openalex.org/W3123911565,Controls of Quasi-Linear Convective System Tornado Intensity,2021,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,VORTEX-SE,yes,https://doi.org/10.1175/jas-d-20-0164.1,https://repository.library.noaa.gov/view/noaa/60122/noaa_60122_DS1.pdf,15,article,
doi:10.1175/mwr-d-20-0282.1,10.1175/mwr-d-20-0282.1,https://openalex.org/W3163129301,Convection initiation and bore formation following the collision of mesoscale boundaries over a developing stable boundary layer: a case study from PECAN,2021,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/journals/mwre/149/7/MWR-D-20-0282.1.pdf,,8,article,
doi:10.1175/jas-d-20-0117.1,10.1175/jas-d-20-0117.1,https://openalex.org/W3118956956,"Dynamics of Simulated High-Shear, Low-CAPE Supercells",2021,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,VORTEX-SE,yes,https://doi.org/10.1175/jas-d-20-0117.1,https://journals.ametsoc.org/downloadpdf/journals/atsc/78/5/JAS-D-20-0117.1.pdf,23,article,
doi:10.3390/atmos12091103,10.3390/atmos12091103,https://openalex.org/W3198259132,Edge Detection Method for Determining Boundary Layer Height Based on Doppler Lidar,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,high,VORTEX-SE,Multi/None,yes,https://www.mdpi.com/2073-4433/12/9/1103/pdf?version=1630057717,,5,article,
doi:10.1007/s10546-021-00640-2,10.1007/s10546-021-00640-2,https://openalex.org/W3186768828,Evaluation and Applications of Multi-Instrument Boundary-Layer Thermodynamic Retrievals,2021,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,LAFE,yes,https://doi.org/10.1007/s10546-021-00640-2,https://link.springer.com/content/pdf/10.1007/s10546-021-00640-2.pdf,18,article,
doi:10.3390/rs13183596,10.3390/rs13183596,https://openalex.org/W3200988093,Evaluation of a Method for Calculating the Height of the Stable Boundary Layer Based on Wind Profile Lidar and Turbulent Fluxes,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2072-4292/13/18/3596/pdf?version=1632363175,,8,article,
doi:10.5194/amt-14-5977-2021,10.5194/amt-14-5977-2021,https://openalex.org/W3165071986,Evaluation of retrieval methods for planetary boundary layer height based on radiosonde data,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,no,https://amt.copernicus.org/articles/14/5977/2021/amt-14-5977-2021.pdf,,50,article,
doi:10.5194/acp-21-2343-2021,10.5194/acp-21-2343-2021,https://openalex.org/W3132267516,Formation of an additional density peak in the bottom side of the sodium layer associated with the passage of multiple mesospheric frontal systems,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:TORUS+Doppler lidar,high,TORUS,Multi/None,yes,https://acp.copernicus.org/articles/21/2343/2021/acp-21-2343-2021.pdf,,7,article,
doi:10.1002/we.2641,10.1002/we.2641,https://openalex.org/W3158182055,Global patterns of offshore wind variability,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/we.2641,,20,article,
doi:10.5194/amt-14-3033-2021,10.5194/amt-14-3033-2021,https://openalex.org/W3088784550,Ground-based temperature and humidity profiling: combining active and passive remote sensors,2021,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Perdigão,Perdigão,no,https://amt.copernicus.org/articles/14/3033/2021/amt-14-3033-2021.pdf,,86,article,
doi:10.3390/atmos12030325,10.3390/atmos12030325,https://openalex.org/W3133964064,High–Resolution Modeling of Airflows and Particle Deposition over Complex Terrain at Sakurajima Volcano,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2073-4433/12/3/325/pdf?version=1615771588,,1,article,
doi:10.1016/j.renene.2021.10.034,10.1016/j.renene.2021.10.034,https://openalex.org/W3205710923,Improvement of wind power prediction from meteorological characterization with machine learning models,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.sciencedirect.com/science/article/am/pii/S0960148121014919,,65,article,
doi:10.3390/atmos12030376,10.3390/atmos12030376,https://openalex.org/W3139432380,"In Situ, Rotor-Based Drone Measurement of Wind Vector and Aerosol Concentration in Volcanic Areas",2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2073-4433/12/3/376/pdf?version=1615773686,,17,article,
doi:10.5194/acp-21-17079-2021,10.5194/acp-21-17079-2021,https://openalex.org/W3163275348,"Investigation of near-global daytime boundary layer height using high-resolution radiosondes: first results and comparison with ERA5, MERRA-2, JRA-55, and NCEP-2 reanalyses",2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PBLTops+Doppler lidar,high,PBLTops,PBLTops,yes,https://acp.copernicus.org/articles/21/17079/2021/acp-21-17079-2021.pdf,,219,article,
doi:10.1175/mwr-d-20-0391.1,10.1175/mwr-d-20-0391.1,https://openalex.org/W3161588922,Low-Level Mesoscale and Cloud-Scale Interactions Promoting Deep Convection Initiation,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/mwre/149/8/MWR-D-20-0391.1.pdf,,34,article,
doi:10.1175/jas-d-21-0040.1,10.1175/jas-d-21-0040.1,https://openalex.org/W3196956839,Mean flow and turbulence characteristics of a nocturnal downburst recorded on a 213 m tall meteorological tower,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,high,VORTEX-SE,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/atsc/78/11/JAS-D-21-0040.1.pdf,,16,article,
doi:10.5194/wes-2021-36,10.5194/wes-2021-36,https://openalex.org/W4249384406,Meso- to micro-scale modeling of atmospheric stability effects on wind turbine wake behavior in complex terrain,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,high,Perdigão,Perdigão,no,https://doi.org/10.5194/wes-2021-36,https://wes.copernicus.org/preprints/wes-2021-36/wes-2021-36.pdf,6,preprint,
doi:10.5194/essd-13-269-2021,10.5194/essd-13-269-2021,https://openalex.org/W3127919649,"Observations of the thermodynamic and kinematic state of the atmospheric boundary layer over the San Luis Valley, CO, using the CopterSonde 2 remotely piloted aircraft system in support of the LAPSE-RATE field campaign",2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,medium,LAPSE-RATE,LAPSE-RATE,no,https://essd.copernicus.org/articles/13/269/2021/essd-13-269-2021.pdf,,32,article,
doi:10.1175/jtech-d-21-0061.1,10.1175/jtech-d-21-0061.1,https://openalex.org/W4200348511,Observing Profiles of Derived Kinematic Field Quantities Using a Network of Profiling Sites,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/atot/39/3/JTECH-D-21-0061.1.pdf,,12,article,
doi:10.3390/app11167658,10.3390/app11167658,https://openalex.org/W3194795973,Re-Visiting Acoustic Sounding to Advance the Measurement of Optical Turbulence,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2076-3417/11/16/7658/pdf?version=1629794079,,8,article,
doi:10.5194/essd-13-1041-2021,10.5194/essd-13-1041-2021,https://openalex.org/W3094753285,Remote-sensing and radiosonde datasets collected in the San Luis Valley during the LAPSE-RATE campaign,2021,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,LAPSE-RATE,LAPSE-RATE,no,https://essd.copernicus.org/articles/13/1041/2021/essd-13-1041-2021.pdf,,17,article,
doi:10.5194/acp-21-15283-2021,10.5194/acp-21-15283-2021,https://openalex.org/W3162354028,Spatially and temporally resolved measurements of NO <sub> <i>x</i> </sub> fluxes by airborne eddy covariance over Greater London,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:CHEESEHEAD+Doppler lidar,high,CHEESEHEAD,Multi/None,yes,https://doi.org/10.5194/acp-21-15283-2021,https://acp.copernicus.org/articles/21/15283/2021/acp-21-15283-2021.pdf,23,article,
doi:10.5194/amt-14-1457-2021,10.5194/amt-14-1457-2021,https://openalex.org/W3082012038,Spectral correction of turbulent energy damping on wind lidar measurements due to spatial averaging,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:RIVoRS+Doppler lidar,high,Multi/None,Multi/None,yes,https://amt.copernicus.org/articles/14/1457/2021/amt-14-1457-2021.pdf,,19,article,
doi:10.1007/s10546-021-00668-4,10.1007/s10546-021-00668-4,https://openalex.org/W3206906631,The Role of Atmospheric Stability and Turbulence in Offshore Wind-Farm Wakes in the German Bight,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://link.springer.com/content/pdf/10.1007/s10546-021-00668-4.pdf,,40,article,
doi:10.5194/acp-21-6111-2021,10.5194/acp-21-6111-2021,https://openalex.org/W3101316883,The thermodynamic structures of the planetary boundary layer dominated by synoptic circulations and the regular effect on air pollution in Beijing,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://acp.copernicus.org/articles/21/6111/2021/acp-21-6111-2021.pdf,,25,article,
doi:10.11834/jrs.20210495,10.11834/jrs.20210495,https://openalex.org/W4383002985,Three dimensional remote sensing for oceanography and the &lt;italic&gt;Guanlan&lt;/italic&gt; ocean profiling Lidar,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,http://www.ygxb.ac.cn/rc-pub/front/front-article/download?siteId=91&id=6490057&attachType=lowqualitypdf&token=&language=zh,,11,article,
doi:10.5194/amt-14-1303-2021,10.5194/amt-14-1303-2021,https://openalex.org/W3083916749,Towards accurate and practical drone-based wind measurements with an ultrasonic anemometer,2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,medium,LAPSE-RATE,Multi/None,yes,https://amt.copernicus.org/articles/14/1303/2021/amt-14-1303-2021.pdf,,86,article,
doi:10.5194/acp-21-9779-2021,10.5194/acp-21-9779-2021,https://openalex.org/W3111576666,"Tropospheric and stratospheric wildfire smoke profiling with lidar: mass, surface area, CCN, and INP retrieval",2021,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:EPIC+Doppler lidar,high,Multi/None,Multi/None,yes,https://acp.copernicus.org/articles/21/9779/2021/acp-21-9779-2021.pdf,,137,article,
